Class,Email_Bounce,Phone_Bounce,Address_Match_Flag,Newsletter_Flag,Card_Validity,Order_Value,Order_Amount,Item_Number_01,Billing_Address_Check,Shipping_Address_Check,Bank_Account_Check,Card_Check,Cookie_Check,IP_Check,Billing_Postal_Check,Billing_City_Check,Billing_Postal_City_Match,Shipping_Postal_Check,Shipping_City_Check,Shipping_Postal_City_Match,Session_Time,New_Customer,Previous_Order_Amount,Previous_Order_Value,Ordered_hours,Age,Payment_Method_credit_card,Payment_Method_debit_card,Payment_Method_debit_note,Order_Weekday_Monday,Order_Weekday_Saturday,Order_Weekday_Sunday,Order_Weekday_Thursday,Order_Weekday_Tuesday,Order_Weekday_Wednesday
0,1,0,1,0,2.2005,29.5,1,404645,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,59.79,15.45,58,0,0,0,0,0,0,0,0,1
0,1,0,0,0,10.2005,12.6,1,603367,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,12.58,16.583333333333332,60,1,0,0,0,0,0,1,0,0
0,1,0,0,0,2.2006,29.99,1,404341,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,43.6,16.3,47,0,1,0,0,1,0,0,0,0
0,1,0,0,0,12.2006,19.99,1,302677,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,3.9833333333333334,68,1,0,0,0,1,0,0,0,0
0,1,1,0,0,10.2005,19.99,1,206858,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,1.5166666666666666,47,0,1,0,0,0,1,0,0,0
0,1,0,1,0,4.2005,14.5,1,404792,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,17.633333333333333,47,1,0,0,0,0,0,0,0,1
1,1,0,1,0,11.2006,12.8,1,200953,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0.0,4.25,56,0,0,0,0,0,1,0,0,0
0,1,0,1,0,10.2007,17.8,1,407491,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,55.24,15.233333333333333,51,1,0,0,0,0,1,0,0,0
0,0,1,0,0,10.2007,14.5,1,402469,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,69.01,3.15,74,1,0,0,1,0,0,0,0,0
0,0,0,1,0,11.2005,41.0,1,503776,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0.0,9.683333333333334,45,1,0,0,0,0,0,1,0,0
0,1,0,0,0,9.2005,57.8,1,207359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.79,0.23333333333333334,43,0,0,1,1,0,0,0,0,0
1,0,0,1,0,8.2006,9.8,1,500147,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,49.33,11.55,62,0,0,0,1,0,0,0,0,0
0,1,0,0,0,12.2007,9.99,1,405580,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,12.983333333333333,50,1,0,0,1,0,0,0,0,0
0,1,0,1,0,3.2007,70.5,2,102133,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,21.45,46,0,0,1,0,0,0,0,0,1
0,0,0,1,0,2.2006,54.5,1,405338,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,11.183333333333334,59,0,0,0,0,0,0,0,0,0
0,0,1,1,0,7.2005,34.5,1,101856,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,160.49,6.116666666666666,56,0,0,0,0,1,0,0,0,0
0,1,0,1,0,5.2005,37.0,1,603136,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,4.2,51,0,0,1,0,0,0,1,0,0
0,1,0,0,0,8.2005,18.5,1,509670,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,38.46,17.216666666666665,65,1,0,0,0,0,0,1,0,0
1,1,0,0,0,6.2007,99.9,3,402845,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,11.25,55,1,0,0,0,1,0,0,0,0
0,0,0,1,0,10.2007,17.5,1,107046,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,443.52,4.35,72,0,0,0,0,0,1,0,0,0
0,0,0,1,0,8.2007,12.6,1,402845,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2,37.24,16.516666666666666,45,0,0,0,0,0,0,0,0,1
0,1,0,0,0,8.2007,54.5,1,307359,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,22.183333333333334,52,0,1,0,0,0,0,0,0,1
0,1,0,1,0,12.2006,23.5,1,504792,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0.0,12.75,45,0,0,1,0,1,0,0,0,0
0,0,0,1,0,8.2005,57.49,2,407193,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,9.283333333333333,51,0,0,1,0,0,0,0,0,1
0,1,0,0,0,4.2007,14.5,1,402469,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,63.98,17.4,46,1,0,0,0,0,0,0,0,1
0,0,0,1,0,11.2005,51.0,1,404134,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,14.716666666666667,53,0,0,0,0,0,0,1,0,0
0,1,0,1,0,12.2005,56.0,1,408096,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,6.73,3.066666666666667,64,1,0,0,1,0,0,0,0,0
0,1,0,0,0,11.2005,37.0,1,403533,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,38.29,11.05,61,1,0,0,0,1,0,0,0,0
1,0,0,1,0,12.2006,52.0,1,409725,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,17.083333333333332,69,0,0,0,0,1,0,0,0,0
0,0,0,1,0,7.2007,29.1,3,406203,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,117.45,23.733333333333334,53,1,0,0,0,0,0,0,1,0
0,1,0,1,0,7.2006,23.5,1,603950,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,2.9166666666666665,50,1,0,0,1,0,0,0,0,0
0,1,0,1,0,2.2005,62.0,1,201216,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,15.883333333333333,53,0,0,0,0,0,0,0,1,0
0,1,0,0,0,10.2005,39.5,1,600476,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0,13.266666666666667,52,0,1,0,0,0,0,0,0,1
0,1,0,1,1,3.2005,52.0,1,409725,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,84.57,20.816666666666666,71,0,0,0,0,1,0,0,0,0
0,1,0,0,0,11.2007,5.2,1,400172,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,1.1166666666666667,64,1,0,0,0,0,0,1,0,0
0,0,1,0,0,6.2006,29.5,1,404645,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,72.57,4.616666666666667,51,0,1,0,0,1,0,0,0,0
0,1,0,0,0,3.2006,104.2,3,406590,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5.36,9.283333333333333,38,0,1,0,0,1,0,0,0,0
0,1,0,0,0,12.2005,46.5,1,102089,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,12.033333333333333,58,1,0,0,0,0,1,0,0,0
0,1,0,1,0,9.2005,54.5,1,507344,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,3.783333333333333,47,0,0,0,0,0,0,1,0,0
0,1,0,1,0,9.2006,17.5,1,408499,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,3.85,42,0,0,0,0,0,0,0,1,0
0,1,0,1,0,8.2005,58.0,2,402224,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,8.65,69,0,0,0,0,0,0,0,1,0
0,1,0,0,0,8.2006,42.8,1,400450,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,40.77,15.2,54,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1.2005,68.4,1,301893,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,12.766666666666667,49,1,0,0,0,1,0,0,0,0
1,1,0,0,0,12.2006,52.0,1,103639,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,19.716666666666665,53,1,0,0,1,0,0,0,0,0
0,1,0,1,0,1.2005,6.5,1,202681,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,78.2,6.183333333333334,49,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1.2007,31.9,1,203776,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,28.55,2.3,40,0,0,0,0,0,0,0,1,0
0,1,0,0,0,1.2005,17.5,1,407934,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,12.466666666666667,42,0,0,1,0,1,0,0,0,0
0,1,0,0,0,4.2007,23.5,1,204242,0,0,0,0,0,0,0,0,0,1,0,0,12,0,2,158.92,21.416666666666668,70,0,0,1,0,0,0,1,0,0
0,1,0,0,0,11.2005,41.0,1,403378,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,177.74,11.266666666666667,61,1,0,0,0,0,0,1,0,0
0,1,0,1,0,7.2005,19.99,1,302677,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0.0,14.866666666666667,61,0,0,0,0,0,1,0,0,0
0,0,0,1,0,6.2006,52.0,1,409725,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,10.833333333333334,70,0,0,0,0,0,0,0,0,1
0,1,0,0,0,10.2006,26.0,1,407274,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,218.5,13.933333333333334,38,1,0,0,0,1,0,0,0,0
0,0,0,1,0,12.2005,100.0,3,402454,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0.0,2.3666666666666667,46,0,1,0,0,0,0,0,1,0
0,1,0,1,0,4.2005,23.5,1,504792,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,466.48,13.95,54,1,0,0,1,0,0,0,0,0
0,1,0,0,0,5.2006,38.0,2,603950,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,0.0,22.066666666666666,42,0,0,1,0,0,0,0,1,0
0,0,1,0,0,4.2005,6.5,1,202681,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,0.23333333333333334,44,1,0,0,0,0,1,0,0,0
0,1,0,1,0,5.2007,5.2,1,502611,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,15.55,66,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1.2006,124.4,2,409670,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,13.9,46,0,0,1,1,0,0,0,0,0
0,1,0,1,0,2.2007,56.0,1,100578,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2,135.08,10.583333333333334,40,1,0,0,0,1,0,0,0,0
0,1,0,0,1,3.2007,68.4,1,407699,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0.0,2.4166666666666665,53,0,0,1,0,0,1,0,0,0
0,0,0,1,0,12.2006,163.09,7,105580,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,6.74,0.6666666666666666,86,1,0,0,0,1,0,0,0,0
0,1,0,1,0,1.2005,37.0,1,406858,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,33.52,17.616666666666667,67,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1.2005,18.5,1,209102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,76.25,7.55,53,0,0,0,0,0,0,0,0,0
1,0,0,1,0,4.2006,39.5,1,107610,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,22.116666666666667,52,0,0,0,0,0,0,0,0,1
0,1,1,0,0,5.2007,17.8,1,202294,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,10.683333333333334,69,0,0,1,0,0,1,0,0,0
1,1,0,1,0,2.2006,8.5,1,108997,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,75.29,14.066666666666666,57,0,0,0,0,0,1,0,0,0
0,1,0,1,0,2.2007,41.7,2,406255,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,23.133333333333333,71,0,0,0,0,0,0,0,0,1
0,1,0,0,0,2.2006,42.8,1,608997,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,67.82,23.016666666666666,67,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1.2007,18.0,1,400925,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,60.54,0.9833333333333333,70,0,1,0,0,0,0,1,0,0
0,1,1,0,0,10.2007,23.5,1,406781,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,12.4,51,0,0,1,1,0,0,0,0,0
0,1,0,1,0,9.2005,17.99,1,302089,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,203.54,0.9,67,0,0,1,0,0,1,0,0,0
0,0,0,1,0,10.2007,37.0,1,403533,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,64.42,5.733333333333333,87,0,0,0,0,0,0,0,0,0
0,1,0,0,0,5.2005,34.7,2,502611,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,200.45,12.583333333333334,53,1,0,0,0,0,1,0,0,0
0,1,0,1,0,5.2007,43.5,1,406774,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,132.37,12.95,61,0,0,0,0,0,0,1,0,0
0,1,0,1,0,8.2006,23.5,1,202246,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,36.89,13.2,51,0,0,0,0,0,0,0,1,0
0,1,0,1,0,9.2005,54.5,1,206774,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,61.52,4.716666666666667,39,0,0,0,1,0,0,0,0,0
0,1,0,1,0,8.2006,43.5,1,400476,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,10.35,53,0,0,0,0,0,1,0,0,0
0,0,0,0,0,9.2005,19.99,1,207255,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,12.466666666666667,64,0,0,1,0,0,1,0,0,0
0,1,0,1,0,6.2006,37.0,1,105555,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0.0,7.916666666666667,46,0,0,0,0,0,0,1,0,0
0,1,0,0,0,6.2006,12.6,1,204522,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,22.59,19.083333333333332,50,0,1,0,0,0,0,0,0,0
0,1,0,1,0,1.2006,18.5,1,603397,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,6.133333333333334,53,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1.2006,26.0,1,609500,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,14.85,45,1,0,0,0,0,1,0,0,0
0,0,0,1,0,4.2006,44.0,1,202090,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,15.483333333333333,60,0,0,0,0,0,1,0,0,0
0,1,0,1,0,12.2006,17.8,1,104341,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,59.88,20.816666666666666,47,0,0,0,0,0,0,1,0,0
0,1,0,1,0,12.2007,12.6,1,201619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51.11,14.166666666666666,55,0,0,0,0,0,1,0,0,0
0,1,0,1,0,2.2007,10.8,1,101511,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,12.166666666666666,68,0,0,0,0,0,0,0,0,0
0,1,0,1,0,10.2007,59.3,2,102089,1,0,0,0,0,0,0,0,0,0,0,0,9,0,3,220.86,10.483333333333333,62,0,0,0,0,0,0,1,0,0
0,1,0,1,0,10.2006,18.0,1,407223,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0.0,14.533333333333333,40,0,0,0,1,0,0,0,0,0
0,1,0,1,0,4.2007,32.8,1,406282,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,12.866666666666667,50,0,0,0,0,0,1,0,0,0
0,1,0,1,0,6.2005,16.0,1,200822,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0.0,11.666666666666666,73,0,0,0,0,0,0,1,0,0
0,1,0,0,0,3.2006,18.2,1,406859,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,11.13,11.316666666666666,51,0,0,1,0,0,0,1,0,0
0,1,0,1,0,10.2005,17.8,1,400578,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,7.316666666666666,51,0,0,0,0,1,0,0,0,0
1,1,0,1,0,3.2005,17.8,1,404765,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,18.75,11.283333333333333,54,0,0,0,0,0,1,0,0,0
0,1,0,1,0,6.2006,18.5,1,108777,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,11.85,64,0,0,0,1,0,0,0,0,0
1,0,1,1,0,6.2007,9.99,1,200450,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,5.1,63,0,0,0,0,1,0,0,0,0
0,1,0,1,0,6.2007,42.7,2,100953,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,29.22,11.316666666666666,62,1,0,0,0,0,0,0,0,1
0,0,0,1,0,9.2005,12.6,1,506858,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,14.033333333333333,62,0,0,0,0,0,0,1,0,0
0,1,0,1,0,9.2007,54.5,1,200576,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,12.583333333333334,40,0,0,0,0,0,0,1,0,0
0,0,1,1,0,11.2007,37.0,1,409333,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,14.56,15.85,39,0,1,0,1,0,0,0,0,0
0,1,0,1,0,5.2006,30.8,2,103776,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,16.71,18.3,42,0,0,0,0,0,0,0,0,0
0,0,0,1,0,7.2007,68.4,1,203950,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,29.09,12.016666666666667,53,0,0,0,0,0,1,0,0,0
0,1,0,1,0,4.2005,79.5,2,100578,0,0,0,0,0,0,0,0,1,0,0,0,9,0,3,37.74,15.083333333333334,40,0,0,1,0,1,0,0,0,0
0,1,0,1,0,8.2007,17.8,1,509006,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,9.333333333333334,42,0,0,0,0,0,0,0,0,1
0,1,0,1,0,2.2005,99.5,2,200578,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,7.34,20.783333333333335,46,0,1,0,0,0,0,0,0,1
0,1,0,1,0,9.2006,54.5,1,201371,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,25.59,21.183333333333334,50,1,0,0,1,0,0,0,0,0
0,1,0,0,0,8.2006,62.0,1,201216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,109.64,11.566666666666666,50,1,0,0,0,0,0,0,1,0
0,1,0,1,0,8.2007,56.0,1,602677,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,3.3833333333333333,52,0,0,0,0,0,1,0,0,0
0,1,0,1,1,2.2006,43.5,1,600124,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,18.7,54,0,0,1,0,0,0,0,0,1
0,1,0,1,0,8.2007,57.8,1,601893,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,15.883333333333333,47,0,1,0,0,0,1,0,0,0
0,1,1,0,0,10.2006,29.5,1,200959,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,176.2,11.933333333333334,57,0,1,0,0,1,0,0,0,0
0,0,1,0,0,3.2007,114.9,2,405965,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,11.583333333333334,51,1,0,0,0,1,0,0,0,0
0,1,0,1,0,4.2005,9.99,1,202993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.54,20.416666666666668,62,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1.2005,18.0,1,204723,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,79.88,20.866666666666667,48,0,0,1,0,1,0,0,0,0
0,1,0,0,0,7.2007,12.8,1,202845,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,22.95,87,1,0,0,0,0,0,0,0,1
0,1,0,1,0,12.2006,16.0,1,200822,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,17.05,19.166666666666668,41,0,0,0,0,0,1,0,0,0
0,1,0,1,0,2.2006,156.7,6,509500,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,14.8,64,1,0,0,0,0,0,0,0,1
0,1,0,1,0,6.2005,41.0,1,403378,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,19.57,11.45,40,0,0,0,0,0,0,1,0,0
0,0,0,1,0,8.2006,35.79,2,409500,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,16.6,46,0,0,0,1,0,0,0,0,0
0,1,0,1,0,5.2005,12.6,1,505580,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,403.44,20.25,48,0,0,0,0,1,0,0,0,0
1,1,0,1,0,1.2006,56.1,3,504159,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,12.133333333333333,62,0,0,0,0,0,1,0,0,0
0,1,0,1,0,12.2005,6.5,1,209725,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,104.96,6.016666666666667,47,0,0,1,0,0,1,0,0,0
0,1,1,1,0,2.2006,5.2,1,102496,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0.0,15.45,45,0,0,0,0,0,0,0,0,1
0,0,0,1,0,6.2005,19.99,1,201402,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,9.816666666666666,51,0,0,0,0,0,1,0,0,0
0,0,0,1,0,3.2007,57.8,1,207359,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,16.733333333333334,58,0,0,0,0,1,0,0,0,0
0,1,0,1,0,11.2006,43.5,1,205378,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,39.09,0.5,71,0,0,0,0,0,0,0,0,1
0,1,0,0,0,9.2007,23.5,1,402224,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,46.16,0.75,54,0,1,0,0,0,1,0,0,0
0,0,0,1,0,7.2007,42.8,1,400450,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,25.42,0.13333333333333333,41,0,0,1,0,0,0,0,0,1
0,1,0,1,0,1.2006,64.5,1,109500,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,26.26,6.05,52,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1.2006,19.99,1,408097,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0,18.633333333333333,61,0,1,0,0,1,0,0,0,0
0,1,0,0,0,4.2005,17.8,1,408997,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,98.35,7.95,45,0,0,1,0,1,0,0,0,0
0,1,0,1,0,9.2005,54.5,1,201371,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,8.533333333333333,57,0,0,0,0,1,0,0,0,0
0,1,0,1,0,8.2006,51.0,1,400738,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,69.76,20.8,53,1,0,0,1,0,0,0,0,0
0,1,0,0,0,2.2007,68.4,1,205284,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,12.083333333333334,54,0,0,1,0,0,0,0,0,0
0,1,0,1,0,3.2006,54.5,1,502454,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,2.7333333333333334,62,0,0,0,0,0,0,0,1,0
0,1,1,1,1,11.2007,9.8,1,105338,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,15.883333333333333,54,0,0,0,0,1,0,0,0,0
0,1,0,1,0,12.2005,17.8,1,203397,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0.0,9.983333333333333,62,0,0,0,0,0,0,0,0,0
0,1,0,1,0,3.2007,8.5,1,400576,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,22.14,0.6666666666666666,59,1,0,0,0,0,1,0,0,0
0,1,0,1,0,9.2007,12.6,1,504159,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,85.69,14.15,50,0,0,0,0,0,0,1,0,0
0,1,0,0,0,3.2005,17.5,1,303776,1,0,0,0,0,0,0,0,0,0,0,1,7,0,1,33.67,4.266666666666667,38,1,0,0,0,0,0,1,0,0
0,0,1,1,0,9.2007,68.4,1,502089,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,27.25,13.716666666666667,60,1,0,0,0,0,0,0,0,1
0,1,0,1,0,10.2007,10.8,1,209386,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,77.03,20.833333333333332,62,0,0,0,0,0,0,1,0,0
0,1,0,1,0,11.2006,18.2,1,500578,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,30.98,0.21666666666666667,53,0,0,0,1,0,0,0,0,0
0,1,0,0,0,3.2006,19.99,1,500214,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,11.87,13.65,65,1,0,0,0,1,0,0,0,0
0,1,1,0,0,5.2006,6.5,1,505555,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,27.26,10.666666666666666,38,1,0,0,0,0,1,0,0,0
0,0,1,1,0,2.2007,54.5,1,208777,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,16.38,10.65,46,1,0,0,0,1,0,0,0,0
0,0,1,1,0,2.2007,56.0,1,506520,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,19.28,20.433333333333334,61,0,0,0,0,1,0,0,0,0
0,0,1,1,0,4.2006,128.79,3,402246,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,9.41,13.983333333333333,55,0,1,0,0,0,0,0,0,0
0,1,1,1,0,5.2005,31.9,1,203776,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,47.11,11.6,87,0,0,0,0,0,0,1,0,0
1,1,0,1,0,3.2007,26.0,1,607317,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,72.35,6.583333333333333,61,0,0,0,1,0,0,0,0,0
0,1,0,0,0,11.2006,18.0,1,400925,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,1.0833333333333333,44,1,0,0,0,0,0,0,0,1
0,1,0,0,0,7.2006,36.49,2,502133,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,15.416666666666666,54,0,0,1,0,1,0,0,0,0
0,0,0,0,0,5.2005,34.5,1,401564,1,0,0,0,0,0,0,0,0,1,0,0,13,0,1,40.26,0.15,64,0,1,0,0,1,0,0,0,0
0,1,0,1,0,9.2006,78.0,2,101856,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,15.35,56,0,0,0,0,0,0,0,0,1
0,1,0,1,0,12.2005,68.4,1,107344,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,10.45,55,0,0,0,0,0,0,1,0,0
0,1,1,1,1,8.2006,64.5,1,107317,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,11.9,46,0,0,0,1,0,0,0,0,0
0,0,0,1,0,7.2007,6.5,1,204485,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,102.74,22.033333333333335,54,1,0,0,0,1,0,0,0,0
0,1,0,0,0,5.2007,59.95,2,206504,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,20.883333333333333,42,1,0,0,0,0,0,1,0,0
0,0,0,1,0,8.2007,54.5,1,200061,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,14.06,13.266666666666667,50,0,0,0,0,0,0,1,0,0
0,1,1,1,0,12.2005,68.4,1,606284,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,137.4,16.283333333333335,51,0,0,0,0,1,0,0,0,0
0,1,0,1,0,11.2005,68.5,2,201216,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,193.17,8.95,54,0,0,0,1,0,0,0,0,0
